"isocode"	"year"	"month"	"ged_best_ns"	"ged_best_os"	"ged_best_sb"	"best"
"COL"	2004	9	9	19	73	101
"COL"	2004	10	9	12	61	82
"COL"	2004	11	8	32	75	115
"COL"	2004	12	5	20	116	141
"COL"	2005	1	10	10	81	101
"COL"	2005	2	26	12	166	204
"COL"	2005	3	0	7	169	176
"COL"	2005	4	0	7	114	121
"COL"	2005	5	0	0	202	202
"COL"	2005	6	0	7	125	132
"COL"	2005	7	10	5	115	130
"COL"	2005	8	0	21	101	122
"COL"	2005	9	21	7	79	107
"COL"	2005	10	123	4	118	245
"COL"	2005	11	0	2	42	44
"COL"	2005	12	0	27	91	118
"COL"	2006	1	0	0	28	28
"COL"	2006	2	5	22	95	122
"COL"	2006	3	0	0	53	53
"COL"	2006	4	0	9	81	90
"COL"	2006	5	0	0	30	30
"COL"	2006	6	0	25	10	35
"COL"	2006	7	0	4	57	61
"COL"	2006	8	0	8	30	38
"COL"	2006	9	0	4	17	21
"COL"	2006	10	0	0	8	8
"COL"	2006	11	0	3	76	79
"COL"	2006	12	0	0	23	23
"COL"	2007	1	0	4	15	19
"COL"	2007	2	0	2	10	12
"COL"	2007	3	0	0	47	47
"COL"	2007	4	0	0	22	22
"COL"	2007	5	0	1	46	47
"COL"	2007	6	0	6	42	48
"COL"	2007	7	0	2	8	10
"COL"	2007	8	0	2	13	15
"COL"	2007	9	0	3	29	32
"COL"	2007	10	0	0	42	42
"COL"	2007	11	0	6	46	52
"COL"	2007	12	0	7	9	16
"COL"	2008	1	0	10	12	22
"COL"	2008	2	0	2	39	41
"COL"	2008	3	0	1	6	7
"COL"	2008	4	0	0	29	29
"COL"	2008	5	0	0	19	19
"COL"	2008	6	0	0	6	6
"COL"	2008	7	0	0	48	48
"COL"	2008	8	0	8	6	14
"COL"	2008	9	0	7	25	32
"COL"	2008	10	0	2	17	19
"COL"	2008	11	0	0	2	2
"COL"	2008	12	0	3	10	13
"COL"	2009	1	0	8	27	35
"COL"	2009	2	0	8	7	15
"COL"	2009	3	0	0	41	41
"COL"	2009	4	0	3	23	26
"COL"	2009	5	0	0	54	54
"COL"	2009	6	0	0	69	69
"COL"	2009	7	0	1	50	51
"COL"	2009	8	0	0	5	5
"COL"	2009	9	0	1	3	4
"COL"	2009	10	0	3	64	67
"COL"	2009	11	0	6	32	38
"COL"	2009	12	0	1	13	14
"COL"	2010	1	0	0	53	53
"COL"	2010	2	0	2	25	27
"COL"	2010	3	0	11	17	28
"COL"	2010	4	0	8	10	18
"COL"	2010	5	0	1	42	43
"COL"	2010	6	0	0	21	21
"COL"	2010	7	0	0	53	53
"COL"	2010	8	0	1	34	35
"COL"	2010	9	0	0	91	91
"COL"	2010	10	0	0	8	8
"COL"	2010	11	0	0	48	48
"COL"	2010	12	0	0	17	17
"COL"	2011	1	0	0	9	9
"COL"	2011	3	0	1	33	34
"COL"	2011	4	0	0	12	12
"COL"	2011	5	0	3	18	21
"COL"	2011	6	0	4	11	15
"COL"	2011	7	0	7	14	21
"COL"	2011	8	0	0	9	9
"COL"	2011	9	0	10	20	30
"COL"	2011	10	0	0	56	56
"COL"	2011	11	0	0	20	20
"COL"	2012	1	0	5	0	5
"COL"	2012	2	0	0	15	15
"COL"	2012	3	0	1	86	87
"COL"	2012	4	0	0	30	30
"COL"	2012	5	0	0	12	12
"COL"	2012	7	0	0	8	8
"COL"	2012	8	0	6	5	11
"COL"	2012	9	0	0	10	10
"COL"	2012	10	0	2	11	13
"COL"	2012	12	0	2	34	36
"COL"	2013	1	0	0	0	0
"COL"	2013	2	0	0	12	12
"COL"	2013	3	0	0	16	16
"COL"	2013	5	0	0	22	22
"COL"	2013	7	0	0	29	29
"COL"	2013	8	0	0	14	14
"COL"	2013	9	0	0	9	9
"COL"	2013	10	0	0	3	3
"COL"	2013	11	0	0	10	10
"COL"	2013	12	0	0	25	25
"COL"	2014	1	0	3	22	25
"COL"	2014	2	0	0	8	8
"COL"	2014	3	0	0	8	8
"COL"	2014	4	0	0	11	11
"COL"	2014	5	0	8	3	11
"COL"	2014	6	0	0	7	7
"COL"	2014	7	0	0	16	16
"COL"	2014	8	0	0	2	2
"COL"	2014	9	0	2	40	42
"COL"	2014	10	0	0	1	1
"COL"	2014	11	0	2	1	3
"COL"	2014	12	0	0	22	22
"COL"	2015	1	0	1	0	1
"COL"	2015	2	0	0	12	12
"COL"	2015	3	0	0	5	5
"COL"	2015	4	0	0	15	15
"COL"	2015	5	0	0	50	50
"COL"	2015	6	0	0	19	19
"COL"	2015	7	0	0	3	3
"COL"	2015	8	0	1	1	2
"COL"	2015	9	0	2	6	8
"COL"	2015	10	0	0	27	27
"COL"	2015	11	0	0	1	1
"COL"	2016	2	0	0	10	10
"COL"	2016	3	0	0	7	7
"COL"	2016	5	0	0	10	10
"COL"	2016	7	0	0	2	2
"COL"	2016	10	0	2	1	3
"COL"	2016	11	0	0	2	2
"COL"	2016	12	0	1	3	4
"COL"	2017	2	0	0	2	2
"COL"	2017	3	0	5	0	5
"COL"	2017	4	0	1	11	12
"COL"	2017	5	0	0	1	1
"COL"	2017	6	0	0	2	2
"COL"	2017	9	0	0	4	4
"COL"	2017	10	0	8	0	8
"COL"	2018	1	0	0	21	21
"COL"	2018	2	0	3	9	12
"COL"	2018	3	0	0	22	22
"COL"	2018	5	0	0	15	15
"COL"	2018	6	0	1	27	28
"COL"	2018	7	0	0	7	7
"COL"	2018	8	0	0	4	4
"COL"	2018	9	0	2	12	14
"COL"	2018	10	0	0	17	17
"COL"	2018	11	0	0	3	3
"COL"	2018	12	0	1	5	6
"COL"	2019	1	0	2	30	32
"COL"	2019	2	0	0	14	14
"COL"	2019	3	0	0	14	14
"COL"	2019	4	0	0	11	11
"COL"	2019	5	0	0	12	12
"COL"	2019	6	0	0	8	8
"COL"	2019	7	0	0	6	6
"COL"	2019	8	0	0	14	14
"COL"	2019	9	0	0	7	7
"COL"	2019	10	0	0	4	4
"COL"	2019	11	0	0	1	1
"COL"	2019	12	0	0	3	3
"COL"	2020	1	0	10	5	15
"COL"	2020	2	0	7	14	21
"COL"	2020	3	0	2	9	11
"COL"	2020	4	0	9	9	18
"COL"	2020	5	1	9	10	20
"COL"	2020	6	0	5	7	12
"COL"	2020	8	0	10	6	16
"COL"	2020	9	0	8	0	8
"COL"	2020	10	0	0	1	1
"COL"	2020	12	0	5	1	6
"COL"	2021	2	11	5	2	18
"COL"	2021	3	1	0	11	12
"COM"	1989	11	0	0	29	29
"COM"	1997	9	0	0	56	56
"COM"	1998	12	40	0	0	40
"CUB"	2020	6	0	1	0	1
"DEU"	1989	7	0	0	1	1
"DEU"	1989	10	0	0	2	2
"DEU"	1990	6	0	0	1	1
"DEU"	1992	9	0	0	4	4
"DEU"	2016	12	0	12	0	12
"DEU"	2021	3	0	0	2	2
"DJI"	1989	5	0	0	6	6
"DJI"	1990	5	0	0	60	60
"DJI"	1991	7	15	0	0	15
"DJI"	1991	11	0	0	43	43
"DJI"	1991	12	0	0	16	16
"DJI"	1992	1	0	0	104	104
"DJI"	1992	2	0	0	15	15
"DJI"	1992	8	0	0	3	3
"DJI"	1992	9	0	0	7	7
"DJI"	1993	1	0	0	24	24
"DJI"	1993	7	0	0	4	4
"DJI"	1993	9	0	0	4	4
"DJI"	1993	11	0	0	1	1
"DJI"	1994	1	0	0	0	0
"DJI"	1994	2	0	0	2	2
"DJI"	1994	3	0	0	37	37
"DJI"	1995	3	10	0	0	10
"DJI"	1995	8	7	0	0	7
"DJI"	1997	9	0	0	11	11
"DJI"	1998	2	0	0	12	12
"DJI"	1998	3	0	0	4	4
"DJI"	1999	1	0	0	1	1
"DJI"	1999	4	0	0	18	18
"DJI"	1999	5	0	0	2	2
"DJI"	1999	7	0	0	4	4
"DJI"	1999	8	0	0	0	0
"DJI"	2008	6	0	0	35	35
"DJI"	2014	5	0	1	0	1
"DJI"	2018	8	6	0	0	6
"DJI"	2021	1	0	0	1	1
"DZA"	1990	12	0	0	1	1
"DZA"	1991	11	0	0	3	3
"DZA"	1991	12	0	0	31	31
"DZA"	1992	1	0	0	32	32
"DZA"	1992	2	0	0	17	17
"DZA"	1992	3	0	0	8	8
"DZA"	1992	4	0	0	6	6
"DZA"	1992	5	0	0	20	20
"DZA"	1992	6	0	0	14	14
"DZA"	1992	7	0	0	22	22
"DZA"	1992	8	0	0	22	22
"DZA"	1992	9	0	0	26	26
"DZA"	1992	10	0	0	33	33
"DZA"	1992	11	0	0	33	33
"DZA"	1992	12	0	0	41	41
"DZA"	1993	1	0	0	60	60
"DZA"	1993	2	0	0	35	35
"DZA"	1993	3	0	0	101	101
"DZA"	1993	4	0	0	62	62
"DZA"	1993	5	0	0	71	71
"DZA"	1993	6	0	0	44	44
"DZA"	1993	7	0	0	58	58
"DZA"	1993	8	0	0	47	47
"DZA"	1993	9	0	2	75	77
"DZA"	1993	10	0	5	75	80
"DZA"	1993	11	0	0	82	82
"DZA"	1993	12	0	19	90	109
"DZA"	1994	1	0	0	62	62
"DZA"	1994	2	0	0	112	112
"DZA"	1994	3	15	0	300	315
"DZA"	1994	4	0	0	164	164
"DZA"	1994	5	0	2	142	144
"DZA"	1994	6	0	0	132	132
"DZA"	1994	7	0	0	83	83
"DZA"	1994	8	0	0	97	97
"DZA"	1994	9	0	1	165	166
"DZA"	1994	10	0	3	214	217
"DZA"	1994	11	0	0	283	283
"DZA"	1994	12	0	6	162	168
"DZA"	1995	1	0	0	195	195
"DZA"	1995	2	0	0	216	216
"DZA"	1995	3	0	0	829	829
"DZA"	1995	4	27	0	225	252
"DZA"	1995	5	24	0	219	243
"DZA"	1995	6	0	0	129	129
"DZA"	1995	7	0	0	184	184
"DZA"	1995	8	0	0	207	207
"DZA"	1995	9	0	0	220	220
"DZA"	1995	10	0	0	272	272
"DZA"	1995	11	0	0	98	98
"DZA"	1995	12	0	0	214	214
"DZA"	1996	1	0	0	523	523
"DZA"	1996	2	0	0	101	101
"DZA"	1996	3	0	0	26	26
"DZA"	1996	4	0	0	56	56
"DZA"	1996	5	0	7	41	48
"DZA"	1996	6	0	0	61	61
"DZA"	1996	7	0	0	24	24
"DZA"	1996	8	0	0	58	58
"DZA"	1996	9	0	0	22	22
"DZA"	1996	10	0	0	63	63
"DZA"	1996	11	0	0	24	24
"DZA"	1996	12	0	0	85	85
"DZA"	1997	1	0	20	8	28
"DZA"	1997	2	0	0	199	199
"DZA"	1997	3	0	0	196	196
"DZA"	1997	4	0	15	19	34
"DZA"	1997	5	0	0	173	173
"DZA"	1997	6	0	0	47	47
"DZA"	1997	7	0	0	81	81
"DZA"	1997	8	0	0	61	61
"DZA"	1997	9	0	320	265	585
"DZA"	1997	10	0	0	123	123
"DZA"	1997	11	250	0	106	356
"DZA"	1997	12	0	0	125	125
"DZA"	1998	1	12	53	154	219
"DZA"	1998	2	0	12	305	317
"DZA"	1998	3	0	0	362	362
"DZA"	1998	4	66	0	271	337
"DZA"	1998	5	0	0	657	657
"DZA"	1998	6	56	9	329	394
"DZA"	1998	7	0	5	140	145
"DZA"	1998	8	0	12	152	164
"DZA"	1998	9	1	8	175	184
"DZA"	1998	10	0	10	286	296
"DZA"	1998	11	0	0	88	88
"DZA"	1998	12	8	0	113	121
"DZA"	1999	1	0	0	200	200
"DZA"	1999	2	0	0	96	96
"DZA"	1999	3	0	0	124	124
"DZA"	1999	4	0	0	86	86
"DZA"	1999	5	0	0	155	155
"DZA"	1999	6	0	0	43	43
"DZA"	1999	7	0	0	47	47
"DZA"	1999	8	2	22	74	98
"DZA"	1999	9	0	12	63	75
"DZA"	1999	10	0	26	54	80
"DZA"	1999	11	1	7	18	26
"DZA"	1999	12	0	58	65	123
"DZA"	2000	1	0	23	117	140
"DZA"	2000	2	0	69	91	160
"DZA"	2000	3	0	36	61	97
"DZA"	2000	4	0	35	36	71
"DZA"	2000	5	0	0	102	102
"DZA"	2000	6	0	0	94	94
"DZA"	2000	7	0	51	111	162
"DZA"	2000	8	0	0	59	59
"DZA"	2000	9	0	6	40	46
"DZA"	2000	10	0	26	46	72
"DZA"	2000	11	0	0	52	52
"DZA"	2000	12	0	0	123	123
"DZA"	2001	1	0	18	57	75
"DZA"	2001	2	0	7	114	121
"DZA"	2001	3	0	0	161	161
"DZA"	2001	4	0	0	88	88
"DZA"	2001	5	0	0	80	80
"DZA"	2001	6	0	6	47	53
"DZA"	2001	8	0	0	8	8
"DZA"	2001	9	0	0	7	7
"DZA"	2001	10	0	1	53	54
"DZA"	2001	11	0	0	11	11
"DZA"	2001	12	0	0	16	16
"DZA"	2002	1	0	23	37	60
"DZA"	2002	2	0	47	13	60
"DZA"	2002	3	0	25	38	63
"DZA"	2002	4	0	25	84	109
"DZA"	2002	5	0	79	43	122
"DZA"	2002	6	0	66	32	98
"DZA"	2002	7	0	103	34	137
"DZA"	2002	8	0	30	87	117
"DZA"	2002	9	0	33	55	88
"DZA"	2002	10	0	65	32	97
"DZA"	2002	11	0	15	30	45
"DZA"	2002	12	0	8	54	62
"DZA"	2003	1	0	13	144	157
"DZA"	2003	2	0	0	21	21
"DZA"	2003	3	0	0	41	41
"DZA"	2003	4	0	3	55	58
"DZA"	2003	5	0	14	66	80
"DZA"	2003	6	0	2	97	99
"DZA"	2003	7	0	3	21	24
"DZA"	2003	8	0	3	15	18
"DZA"	2003	9	0	0	83	83
"DZA"	2003	10	0	6	52	58
"DZA"	2003	11	0	0	55	55
"DZA"	2003	12	0	0	20	20
"DZA"	2004	1	0	2	22	24
"DZA"	2004	2	0	6	48	54
"DZA"	2004	3	0	11	58	69
"DZA"	2004	4	0	8	16	24
"DZA"	2004	5	0	8	25	33
"DZA"	2004	6	0	3	65	68
"DZA"	2004	7	0	1	25	26
"DZA"	2004	8	0	4	34	38
"DZA"	2004	9	0	12	44	56
"DZA"	2004	10	0	24	35	59
"DZA"	2004	11	0	7	17	24
"DZA"	2004	12	0	4	21	25
"DZA"	2005	1	0	3	29	32
"DZA"	2005	2	0	0	11	11
"DZA"	2005	3	0	0	13	13
"DZA"	2005	4	0	0	21	21
"DZA"	2005	5	0	0	18	18
"DZA"	2005	6	0	0	18	18
"DZA"	2005	7	0	0	14	14
"DZA"	2005	8	0	12	20	32
"DZA"	2005	9	0	0	23	23
"DZA"	2005	10	0	0	33	33
"DZA"	2005	11	0	0	1	1
"DZA"	2005	12	0	0	16	16
"DZA"	2006	1	0	1	6	7
"DZA"	2006	2	0	2	2	4
"DZA"	2006	3	0	5	9	14
"DZA"	2006	4	0	1	51	52
"DZA"	2006	5	0	21	21	42
"DZA"	2006	6	0	6	43	49
"DZA"	2006	7	0	0	12	12
"DZA"	2006	8	0	0	5	5
"DZA"	2006	9	0	0	15	15
"DZA"	2006	10	0	0	25	25
"DZA"	2006	11	0	0	58	58
"DZA"	2006	12	0	1	8	9
"DZA"	2007	1	0	0	28	28
"DZA"	2007	2	0	0	15	15
"DZA"	2007	3	0	4	48	52
"DZA"	2007	4	0	0	59	59
"DZA"	2007	5	0	0	38	38
"DZA"	2007	6	0	0	27	27
"DZA"	2007	7	0	0	44	44
"DZA"	2007	8	0	1	30	31
"DZA"	2007	9	0	1	91	92
"DZA"	2007	10	0	0	57	57
"DZA"	2007	11	0	0	2	2
"DZA"	2007	12	0	17	33	50
"DZA"	2008	1	0	3	22	25
"DZA"	2008	2	0	0	50	50
"DZA"	2008	3	0	1	18	19
"DZA"	2008	4	0	0	29	29
"DZA"	2008	5	0	0	21	21
"DZA"	2008	6	0	2	27	29
"DZA"	2008	7	0	0	8	8
"DZA"	2008	8	0	0	125	125
"DZA"	2008	9	0	0	17	17
"DZA"	2008	10	0	0	2	2
"DZA"	2008	11	0	0	1	1
"DZA"	2008	12	0	0	19	19
"DZA"	2009	1	0	2	27	29
"DZA"	2009	2	0	13	50	63
"DZA"	2009	3	0	8	45	53
"DZA"	2009	4	0	5	29	34
"DZA"	2009	5	0	0	62	62
"DZA"	2009	6	0	1	81	82
"DZA"	2009	7	0	0	87	87
"DZA"	2009	8	0	4	33	37
"DZA"	2009	9	0	2	8	10
"DZA"	2009	10	0	0	51	51
"DZA"	2009	11	0	0	16	16
"DZA"	2009	12	0	1	16	17
"DZA"	2010	1	0	2	23	25
"DZA"	2010	2	0	0	23	23
"DZA"	2010	3	0	0	15	15
"DZA"	2010	4	0	0	22	22
"DZA"	2010	5	0	0	16	16
"DZA"	2010	6	0	5	41	46
"DZA"	2010	7	0	4	12	16
"DZA"	2010	8	0	4	23	27
"DZA"	2010	9	0	0	9	9
"DZA"	2010	10	0	0	15	15
"DZA"	2010	11	0	1	20	21
"DZA"	2010	12	0	0	17	17
"DZA"	2011	1	0	0	6	6
"DZA"	2011	2	0	0	16	16
"DZA"	2011	3	0	2	21	23
"DZA"	2011	4	0	0	53	53
"DZA"	2011	5	0	1	33	34
"DZA"	2011	6	0	0	16	16
"DZA"	2011	7	0	1	28	29
"DZA"	2011	8	0	1	40	41
"DZA"	2011	9	0	0	18	18
"DZA"	2011	10	0	1	21	22
"DZA"	2011	11	0	3	11	14
"DZA"	2011	12	0	0	4	4
"DZA"	2012	1	0	1	11	12
"DZA"	2012	2	0	0	33	33
"DZA"	2012	3	0	0	22	22
"DZA"	2012	4	0	0	39	39
"DZA"	2012	5	0	0	29	29
"DZA"	2012	6	0	1	27	28
"DZA"	2012	7	0	1	6	7
"DZA"	2012	8	0	0	40	40
"DZA"	2012	9	0	1	8	9
"DZA"	2012	10	0	2	10	12
"DZA"	2012	11	0	2	11	13
"DZA"	2012	12	0	0	20	20
"DZA"	2013	1	0	26	20	46
"DZA"	2013	2	0	0	21	21
"DZA"	2013	3	0	0	8	8
"DZA"	2013	4	0	0	14	14
"DZA"	2013	5	0	0	24	24
"DZA"	2013	6	0	0	7	7
"DZA"	2013	7	0	0	29	29
"DZA"	2013	8	27	0	17	44
"DZA"	2013	9	0	0	17	17
"DZA"	2013	10	0	0	5	5
"DZA"	2013	12	0	0	7	7
"DZA"	2014	1	0	0	26	26
"DZA"	2014	2	0	0	2	2
"DZA"	2014	3	0	0	12	12
"DZA"	2014	4	0	0	20	20
"DZA"	2014	5	0	0	13	13
"DZA"	2014	6	0	0	2	2
"DZA"	2014	7	0	0	7	7
"DZA"	2014	9	0	0	6	6
"DZA"	2014	10	0	0	10	10
"DZA"	2014	11	0	0	3	3
"DZA"	2014	12	0	0	10	10
"DZA"	2015	1	0	0	1	1
"DZA"	2015	2	0	0	1	1
"DZA"	2015	3	0	0	8	8
"DZA"	2015	4	0	0	16	16
"DZA"	2015	5	0	0	33	33
"DZA"	2015	6	0	0	7	7
"DZA"	2015	7	0	0	13	13
"DZA"	2015	8	0	0	13	13
"DZA"	2015	9	0	0	2	2
"DZA"	2015	10	0	0	5	5
"DZA"	2015	11	0	0	4	4
"DZA"	2015	12	0	0	7	7
"DZA"	2016	1	0	0	5	5
"DZA"	2016	2	0	0	3	3
"DZA"	2016	3	0	0	20	20
"DZA"	2016	4	0	0	11	11
"DZA"	2016	5	0	0	24	24
"DZA"	2016	6	0	0	15	15
"DZA"	2016	9	0	0	5	5
"DZA"	2016	10	0	0	6	6
"DZA"	2017	1	0	0	2	2
"DZA"	2017	2	0	0	24	24
"DZA"	2017	3	0	0	8	8
"DZA"	2017	4	0	0	1	1
"DZA"	2017	5	0	0	10	10
"DZA"	2017	6	0	0	9	9
"DZA"	2017	7	0	0	8	8
"DZA"	2017	8	0	0	10	10
"DZA"	2017	9	0	0	3	3
"DZA"	2017	11	0	0	2	2
"DZA"	2018	1	0	0	10	10
"DZA"	2018	2	0	0	5	5
"DZA"	2018	4	0	0	2	2
"DZA"	2018	5	0	2	0	2
"DZA"	2018	7	0	0	11	11
"DZA"	2018	9	0	0	5	5
"DZA"	2018	11	0	0	0	0
"DZA"	2019	1	0	1	0	1
"DZA"	2019	5	0	0	5	5
"DZA"	2019	9	0	0	1	1
"DZA"	2019	10	0	0	3	3
"DZA"	2019	11	0	0	5	5
"DZA"	2020	1	0	0	6	6
"DZA"	2020	2	0	0	2	2
"DZA"	2020	3	0	0	1	1
"DZA"	2020	4	0	0	3	3
"DZA"	2020	5	0	0	2	2
"DZA"	2020	6	0	0	3	3
"DZA"	2020	7	0	0	5	5
"DZA"	2020	9	0	0	1	1
"DZA"	2020	12	0	0	4	4
"DZA"	2021	1	0	0	15	15
"ECU"	1995	1	0	0	7	7
"ECU"	1995	2	0	0	4	4
"ECU"	2001	1	2	0	0	2
"ECU"	2003	5	26	0	0	26
"ECU"	2008	3	0	0	25	25
"ECU"	2019	1	0	0	2	2
"ECU"	2021	2	79	0	0	79
"EGY"	1990	1	0	1	0	1
"EGY"	1990	4	0	3	0	3
"EGY"	1992	6	0	1	0	1
"EGY"	1992	8	0	0	7	7
"EGY"	1992	10	0	1	0	1
"EGY"	1992	12	0	0	4	4
"EGY"	1993	1	0	1	0	1
"EGY"	1993	2	0	0	1	1
"EGY"	1993	3	0	0	42	42
"EGY"	1993	4	0	0	3	3
"EGY"	1993	5	0	0	4	4
"EGY"	1993	6	0	0	3	3
"EGY"	1993	7	0	1	10	11
"EGY"	1993	8	0	1	3	4
"EGY"	1993	9	0	1	16	17
"EGY"	1993	10	0	0	2	2
"EGY"	1993	11	0	0	2	2
"EGY"	1993	12	0	1	17	18
"EGY"	1994	1	0	0	11	11
"EGY"	1994	2	0	0	29	29
"EGY"	1994	3	0	2	19	21
"EGY"	1994	4	0	0	20	20
"EGY"	1994	5	0	0	0	0
"EGY"	1994	7	0	0	1	1
"EGY"	1994	8	0	2	10	12
"EGY"	1994	9	0	5	18	23
"EGY"	1994	10	0	2	16	18
"EGY"	1994	11	0	4	3	7
"EGY"	1994	12	0	2	18	20
"EGY"	1995	1	0	3	53	56
"EGY"	1995	2	0	1	6	7
"EGY"	1995	3	0	1	8	9
"EGY"	1995	4	0	2	1	3
"EGY"	1995	5	0	4	15	19
"EGY"	1995	6	0	11	37	48
"EGY"	1995	7	0	0	12	12
"EGY"	1995	8	6	8	12	26
"EGY"	1995	9	0	4	6	10
"EGY"	1995	10	0	1	17	18
"EGY"	1995	11	0	1	12	13
"EGY"	1995	12	0	4	8	12
"EGY"	1996	1	0	3	4	7
"EGY"	1996	2	0	15	21	36
"EGY"	1996	4	0	18	7	25
"EGY"	1996	5	0	0	3	3
"EGY"	1996	6	0	0	5	5
"EGY"	1996	7	0	4	3	7
"EGY"	1996	8	0	12	9	21
"EGY"	1996	9	0	5	11	16
"EGY"	1996	10	0	6	14	20
"EGY"	1996	11	0	1	5	6
"EGY"	1996	12	0	0	3	3
"EGY"	1997	1	0	1	5	6
"EGY"	1997	2	0	13	3	16
"EGY"	1997	3	0	0	0	0
"EGY"	1997	4	0	1	3	4
"EGY"	1997	6	0	0	8	8
"EGY"	1997	7	0	0	10	10
"EGY"	1997	8	0	0	5	5
"EGY"	1997	9	0	4	1	5
"EGY"	1997	10	0	0	11	11
"EGY"	1997	11	0	58	17	75
"EGY"	1997	12	0	0	3	3
"EGY"	1998	3	0	0	17	17
"EGY"	1998	4	0	2	0	2
"EGY"	1998	5	0	0	5	5
"EGY"	1998	7	0	0	3	3
"EGY"	1998	11	0	0	2	2
"EGY"	1999	7	0	0	0	0
"EGY"	1999	9	0	0	4	4
"EGY"	2000	1	3	0	0	3
"EGY"	2000	10	0	0	2	2
"EGY"	2000	11	0	0	0	0
"EGY"	2004	10	0	34	0	34
"EGY"	2004	12	1	0	0	1
"EGY"	2005	7	0	88	0	88
"EGY"	2005	12	0	36	0	36
"EGY"	2006	1	1	0	0	1
"EGY"	2006	4	1	0	0	1
"EGY"	2008	5	1	0	0	1
"EGY"	2008	10	1	0	0	1
"EGY"	2009	3	1	0	0	1
"EGY"	2009	4	0	0	0	0
"EGY"	2010	1	0	0	1	1
"EGY"	2011	3	15	0	0	15
"EGY"	2011	5	15	0	0	15
"EGY"	2011	8	1	0	0	1
"EGY"	2012	2	74	0	0	74
"EGY"	2012	11	1	0	0	1
"EGY"	2013	4	7	0	0	7
"EGY"	2013	6	30	0	0	30
"EGY"	2013	7	76	5	0	81
"EGY"	2013	8	2	0	0	2
"EGY"	2013	9	4	0	0	4
"EGY"	2013	10	1	0	0	1
"EGY"	2013	11	9	0	0	9
"EGY"	2013	12	1	0	0	1
"EGY"	2014	1	6	0	0	6
"EGY"	2014	2	2	0	0	2
"EGY"	2014	3	0	0	9	9
"EGY"	2014	4	27	0	10	37
"EGY"	2014	5	3	0	9	12
"EGY"	2014	6	2	0	0	2
"EGY"	2014	7	0	0	53	53
"EGY"	2014	8	1	0	8	9
"EGY"	2014	9	0	0	46	46
"EGY"	2014	10	0	0	49	49
"EGY"	2014	11	0	0	1	1
"EGY"	2014	12	0	0	23	23
"EGY"	2015	1	0	0	39	39
"EGY"	2015	2	0	0	100	100
"EGY"	2015	3	0	0	13	13
"EGY"	2015	4	0	0	51	51
"EGY"	2015	5	0	0	42	42
"EGY"	2015	6	0	0	47	47
"EGY"	2015	7	0	0	208	208
"EGY"	2015	8	0	0	3	3
"EGY"	2015	9	0	0	242	242
"EGY"	2015	10	0	224	2	226
"EGY"	2015	11	0	0	20	20
"EGY"	2016	1	0	0	17	17
"EGY"	2016	2	0	0	1	1
"EGY"	2016	3	0	0	17	17
"EGY"	2016	4	0	0	7	7
"EGY"	2016	5	0	0	93	93
"EGY"	2016	6	0	1	0	1
"EGY"	2016	7	1	0	3	4
"EGY"	2016	8	0	0	47	47
"EGY"	2016	9	0	5	6	11
"EGY"	2016	10	0	0	141	141
"EGY"	2016	11	0	2	16	18
"EGY"	2016	12	0	28	19	47
"EGY"	2017	1	0	1	50	51
"EGY"	2017	2	0	9	14	23
"EGY"	2017	3	0	0	67	67
"EGY"	2017	4	0	48	31	79
"EGY"	2017	5	0	33	10	43
"EGY"	2017	6	0	0	23	23
"EGY"	2017	7	0	3	115	118
"EGY"	2017	8	0	0	17	17
"EGY"	2017	9	0	0	29	29
"EGY"	2017	10	0	0	98	98
"EGY"	2017	11	0	311	13	324
"EGY"	2017	12	0	0	30	30
"EGY"	2018	1	0	0	23	23
"EGY"	2018	2	0	0	115	115
"EGY"	2018	3	0	2	88	90
"EGY"	2018	4	0	0	120	120
"EGY"	2018	5	0	0	43	43
"EGY"	2018	6	0	0	31	31
"EGY"	2018	7	0	0	57	57
"EGY"	2018	8	0	1	53	54
"EGY"	2018	9	0	0	13	13
"EGY"	2018	10	0	0	43	43
"EGY"	2018	11	0	7	32	39
"EGY"	2018	12	0	2	62	64
"EGY"	2019	1	0	0	74	74
"EGY"	2019	2	0	0	88	88
"EGY"	2019	3	0	0	7	7
"EGY"	2019	4	0	0	22	22
"EGY"	2019	5	0	0	32	32
"EGY"	2019	6	0	5	74	79
"EGY"	2019	7	0	3	27	30
"EGY"	2019	8	0	2	30	32
"EGY"	2019	9	0	0	52	52
"EGY"	2019	10	0	0	28	28
"EGY"	2019	11	0	0	6	6
"EGY"	2019	12	0	0	8	8
"EGY"	2020	1	0	7	14	21
"EGY"	2020	2	0	0	45	45
"EGY"	2020	3	0	2	18	20
"EGY"	2020	4	0	0	13	13
"EGY"	2020	5	0	5	81	86
"EGY"	2020	6	0	0	9	9
"EGY"	2020	7	3	0	34	37
"EGY"	2020	8	0	4	16	20
"EGY"	2020	9	0	1	15	16
"EGY"	2020	10	0	1	36	37
"EGY"	2020	11	0	0	6	6
"EGY"	2020	12	0	0	14	14
"EGY"	2021	1	0	1	19	20
"EGY"	2021	2	0	0	11	11
"EGY"	2021	3	0	1	11	12
"ERI"	1993	12	0	0	21	21
"ERI"	1996	3	0	0	2	2
"ERI"	1996	12	0	0	12	12
"ERI"	1997	1	0	0	8	8
"ERI"	1997	3	0	0	22	22
"ERI"	1997	4	0	0	1	1
"ERI"	1997	5	0	0	0	0
